Town_Neighborhood,District,State,Latitude,Longitude,Number_of_Residents,Venue_ID,Venue_Name,Venue_Lat,Venue_Lon,Venue_Distance,Venue_Cat_ID,Venue_Category
TERATAI,PASIR GUDANG,JOHOR,1.5603007036316108,103.61995987021056,2006,4e009127ae609fa8eddf9893,Restoran DS Cafe,1.5629924805484332,103.61902498528906,317,4bf58dd8d48988d142941735,Asian Restaurant
TERATAI,PASIR GUDANG,JOHOR,1.5603007036316108,103.61995987021056,2006,4d6500096d9437044f4271bf,Restoran Ma'idah,1.562253629118591,103.61470540317828,623,4bf58dd8d48988d142941735,Asian Restaurant
KAMPONG BAHRU,PULAI,JOHOR,1.4708943921731157,103.74336758417313,1149,4bffc807369476b094448e1f,Anna's Kitchen,1.4659744242338681,103.74375133863929,549,4bf58dd8d48988d142941735,Asian Restaurant
LIMA KEDAI,GELANG PATAH,JOHOR,1.5104757022833668,103.62981039194172,5021,549572df498e138e70c092da,Restoran Albab Yamani,1.5141873809924338,103.63170346806366,463,4bf58dd8d48988d142941735,Asian Restaurant
LIMA KEDAI,GELANG PATAH,JOHOR,1.5104757022833668,103.62981039194172,5021,55169d90498ea99fe4b2b95f,Nam Huat Heng 南发兴美食中心,1.5156815999134052,103.63187322515512,623,4bf58dd8d48988d142941735,Asian Restaurant
BUKIT SERENE,PULAI,JOHOR,1.4794000739756397,103.72946149831706,1577,4d5d0528775f8cfa9fa8bce0,Asiana Penang & Western Cuisine,1.4734699306393524,103.72391977841362,903,4bf58dd8d48988d142941735,Asian Restaurant
SKUDAI KIRI,PULAI,JOHOR,1.484477308633824,103.71207044223948,2549,4bedfd2c946c0f47854ea363,Soto Perdana,1.4884925909169393,103.71256302270277,450,4bf58dd8d48988d142941735,Asian Restaurant
SKUDAI KIRI,PULAI,JOHOR,1.484477308633824,103.71207044223948,2549,4e75456d8998ed82a47ebe87,Mee Hoon Soto Jalan Skudai Kiri J.Bahru,1.4885283691450375,103.71243108026708,452,4bf58dd8d48988d142941735,Asian Restaurant
NONG CHIK,PULAI,JOHOR,1.4718223002258402,103.73990280427964,1622,502223cbe4b04d1e260d45d6,Murtabak Singapore,1.46296,103.738466,999,4bf58dd8d48988d142941735,Asian Restaurant
GERTAK MERAH,PULAI,JOHOR,1.461219428924552,103.7497222715472,1901,4f071043e4b0ca3a5ad0bf9f,Restoran ZZ,1.461342710979065,103.7450086746246,524,4bf58dd8d48988d142941735,Asian Restaurant
GERTAK MERAH,PULAI,JOHOR,1.461219428924552,103.7497222715472,1901,4ef669f76da1f7b66041eaf2,Restoran Sri Perada,1.4610991735356524,103.74474695481248,553,4bf58dd8d48988d142941735,Asian Restaurant
GERTAK MERAH,PULAI,JOHOR,1.461219428924552,103.7497222715472,1901,55642326498e0bddc00c9bee,Selasih Seri Gelam,1.4610669954315985,103.74290635342967,758,4bf58dd8d48988d142941735,Asian Restaurant
TAMBATAN,PULAI,JOHOR,1.4724690100769418,103.72847532216787,2051,5246a80511d23c612ec4c48a,Tea Garden,1.4648356326086882,103.72760350955187,855,4bf58dd8d48988d142941735,Asian Restaurant
YAHYA AWAL,PULAI,JOHOR,1.4775249430909358,103.74999508709095,1715,4c88bb59944e224b9a671e85,Penang Corner,1.4742547095090524,103.75544371896345,707,4bf58dd8d48988d142941735,Asian Restaurant
SRI JAYA,PULAI,JOHOR,1.500961491465152,103.6887038802094,2496,4d78b93110936dcbd2b04a89,Restoran Organik Villa Sayur-Sayuran,1.5064412355422974,103.68893802165985,610,4bf58dd8d48988d142941735,Asian Restaurant
PUCUNG PERLING,PULAI,JOHOR,1.4941176661951556,103.68407503319513,1730,55db0644498e5a9fc846c6b2,Cheezymeltz Perling,1.4883373275708662,103.6868344332018,712,4bf58dd8d48988d142941735,Asian Restaurant
PUCUNG PERLING,PULAI,JOHOR,1.4941176661951556,103.68407503319513,1730,4f537587e4b033653519ac15,Jintan Corner,1.4961959093232762,103.67903049026465,607,4bf58dd8d48988d142941735,Asian Restaurant
BUKIT INDAH,PULAI,JOHOR,1.4840931096712695,103.64868473746584,5483,4f978cf1e4b053c174e71c5d,Zen Taiwanese Restaurant,1.4812005199937406,103.65630753048731,907,4bf58dd8d48988d142941735,Asian Restaurant
BUKIT INDAH,PULAI,JOHOR,1.4840931096712695,103.64868473746584,5483,4d553924fb65236ae5c4f6b3,女仆餐厅,1.4773180000000001,103.650697,786,4bf58dd8d48988d142941735,Asian Restaurant
NUSA INDAH,PULAI,JOHOR,1.4760826230000343,103.65134189461668,2585,52a3ca8d11d2da184c7a02d3,7773美食中心,1.4696452233334558,103.64678301127562,878,4bf58dd8d48988d142941735,Asian Restaurant
BELIBIS PERLING,PULAI,JOHOR,1.4856518522473434,103.6789377230861,3627,510d086ce4b0ab889ad8e5f1,D'Qaseh Seafood,1.4799701727956271,103.6832630981791,794,4bf58dd8d48988d142941735,Asian Restaurant
BELIBIS PERLING,PULAI,JOHOR,1.4856518522473434,103.6789377230861,3627,4d89e9837139b1f78bb3bed4,Tong Yuen 东圆咖啡餐室,1.4823152639470478,103.6809624114828,434,4bf58dd8d48988d142941735,Asian Restaurant
BELIBIS PERLING,PULAI,JOHOR,1.4856518522473434,103.6789377230861,3627,4cff596dffcea1433dc92691,Kedai Makanan Yenn Sang 新源香美食中心,1.4810937454994688,103.68469057377405,816,4bf58dd8d48988d142941735,Asian Restaurant
KAMPONG UNGKU MOHSIN,JOHOR BAHRU,JOHOR,1.5083360023928871,103.7365068234822,2538,4ce888f9b9975481a54ffd44,Restoran Tepian Bahagia,1.5100590269511494,103.7280918705435,955,4bf58dd8d48988d142941735,Asian Restaurant
KAMPONG UNGKU MOHSIN,JOHOR BAHRU,JOHOR,1.5083360023928871,103.7365068234822,2538,527483f711d23080f5698bc4,Hung Kitchen 韩小厨,1.514490837713742,103.73991924426036,783,4bf58dd8d48988d142941735,Asian Restaurant
KAMPONG UNGKU MOHSIN,JOHOR BAHRU,JOHOR,1.5083360023928871,103.7365068234822,2538,52fb5eff11d2e88816c99168,warung tepi masjid,1.50294,103.741373,808,4bf58dd8d48988d142941735,Asian Restaurant
FELDA KAMPONG CHAHAYA BAHRU,PASIR GUDANG,JOHOR,1.535995875509124,103.9279367263273,3513,4eb14052dab4a8a58a6c49fc,Restoran Beeri,1.5312084929185577,103.93413784150606,871,4bf58dd8d48988d142941735,Asian Restaurant
SUNGAI DANGA,PULAI,JOHOR,1.4673452137916836,103.70136328567858,896,4f784c5de4b0d69369ea647c,D'Laguna Seafood Tomyam,1.4667907397250202,103.7010467882261,71,4bf58dd8d48988d142941735,Asian Restaurant
RAWA PERLING,PULAI,JOHOR,1.4766828797206195,103.6724055534412,2507,53f42c68498e4590c42a3e97,王奶奶面粉粿 Grandma Ong,1.4807293517114466,103.66666867786527,781,4bf58dd8d48988d142941735,Asian Restaurant
RAWA PERLING,PULAI,JOHOR,1.4766828797206195,103.6724055534412,2507,5449373d498e9539fd8481e0,FULLTANK KITCHEN,1.4732786869868668,103.6703930722857,440,4bf58dd8d48988d142941735,Asian Restaurant
RAWA PERLING,PULAI,JOHOR,1.4766828797206195,103.6724055534412,2507,4d58c77d23e0a0930d953d49,Restoran Jia Siang,1.4732444233220825,103.67216214839465,383,4bf58dd8d48988d142941735,Asian Restaurant
RAWA PERLING,PULAI,JOHOR,1.4766828797206195,103.6724055534412,2507,57d53ae7498ea4239499daf0,Sawadee-Sarn Thai Cuisine,1.4800441999999998,103.665924,812,4bf58dd8d48988d142941735,Asian Restaurant
RAWA PERLING,PULAI,JOHOR,1.4766828797206195,103.6724055534412,2507,5337e941498e40e66219253c,Restoran Al-Hanin,1.4806662797927856,103.66554260253906,883,4bf58dd8d48988d142941735,Asian Restaurant
TAMAN SRI SETIA,JOHOR BAHRU,JOHOR,1.4727733852424467,103.77005958366672,1015,557131be498ee891b589cd57,The Secret Cafe,1.4784521554133478,103.77533375511186,862,4bf58dd8d48988d142941735,Asian Restaurant
TAMAN SRI SETIA,JOHOR BAHRU,JOHOR,1.4727733852424467,103.77005958366672,1015,4d5be2e79ac9a09374786a94,Restoran Hi Wan 海皇果条仔,1.4808672997257355,103.77331537810488,971,4bf58dd8d48988d142941735,Asian Restaurant
TAMAN SRI SETIA,JOHOR BAHRU,JOHOR,1.4727733852424467,103.77005958366672,1015,4d7df8b8b25d6dcb9cd3af42,亚华手工鱼丸,1.472558,103.777825,864,4bf58dd8d48988d142941735,Asian Restaurant
TAMAN SRI SETIA,JOHOR BAHRU,JOHOR,1.4727733852424467,103.77005958366672,1015,4d63a6111a83f04d787c752b,财叶鱼头米粉果条面汤,1.463992272492505,103.77150754344738,990,4bf58dd8d48988d142941735,Asian Restaurant
TAMAN SRI SETIA,JOHOR BAHRU,JOHOR,1.4727733852424467,103.77005958366672,1015,4ddcda77ae60d6fc159556b7,Gerai Kuey Teow Jalan Lumba Kuda,1.4638947806811442,103.77147960960977,1000,4bf58dd8d48988d142941735,Asian Restaurant
STULANG,JOHOR BAHRU,JOHOR,1.4660958078016766,103.7746377149588,3198,4bd180fe462cb713c244da07,Nasi Goreng Seafood,1.46996966954777,103.78087148989904,816,4bf58dd8d48988d142941735,Asian Restaurant
STULANG,JOHOR BAHRU,JOHOR,1.4660958078016766,103.7746377149588,3198,4d03786f54d0236ab91be9d5,Restoran Senoko,1.4702249693958096,103.78176545600606,916,4bf58dd8d48988d142941735,Asian Restaurant
STULANG,JOHOR BAHRU,JOHOR,1.4660958078016766,103.7746377149588,3198,4cb88fcec7228cfa716a09ce,Teraju Tomyam,1.4703723816131231,103.78163540438216,912,4bf58dd8d48988d142941735,Asian Restaurant
DESA MAJIDI,JOHOR BAHRU,JOHOR,1.5083250740750267,103.76886711942508,1420,51ca8ad7498ea4c8a3b5c7f9,Mee Celup Majidee,1.508839,103.767395,173,4bf58dd8d48988d142941735,Asian Restaurant
DESA MAJIDI,JOHOR BAHRU,JOHOR,1.5083250740750267,103.76886711942508,1420,4d0cb4e0257d6dcb8f359767,warong pak arip,1.5074637108269135,103.7708639610952,242,4bf58dd8d48988d142941735,Asian Restaurant
SULAIMAN MENTERI,JOHOR BAHRU,JOHOR,1.5056802277428882,103.7645463708858,2834,5085648ee4b0e5b153f73c8c,"Gerai Mkn Jln Utama,Awe Kelate",1.5107520118357056,103.75778621368534,940,4bf58dd8d48988d142941735,Asian Restaurant
MAJEDEE BAHRU,JOHOR BAHRU,JOHOR,1.5093812653333647,103.76199664425931,1345,4cf0f99d1c158cfaafaacdb5,de traffic light,1.504359,103.76431600000001,615,4bf58dd8d48988d142941735,Asian Restaurant
TAMAN BARU,JOHOR BAHRU,JOHOR,1.5054151406363965,103.75459896731822,1907,5358b8e1498ec0085baf7c77,Bakso Super,1.5123986180188511,103.75315798084381,793,4bf58dd8d48988d142941735,Asian Restaurant
STULANG BARU,JOHOR BAHRU,JOHOR,1.5101858921579407,103.75515664410533,3505,4ceef29a3b03f04d0c563cdc,Roti Canai Kampong Melayu,1.515366701914896,103.74843765540892,944,4bf58dd8d48988d142941735,Asian Restaurant
KAMPONG MELAYU MAJEDEE II,JOHOR BAHRU,JOHOR,1.5142906169130783,103.74589362560877,1518,53c5f1ac498e0032517cd744,巴東咖喱 (Nasi Padang Tampoi),1.5189649577644695,103.74533025276298,524,4bf58dd8d48988d142941735,Asian Restaurant
KAMPONG MELAYU MAJEDEE II,JOHOR BAHRU,JOHOR,1.5142906169130783,103.74589362560877,1518,4cb4477d39458cfa815f1fa0,Long Kee,1.51360891536251,103.74036717463886,619,4bf58dd8d48988d142941735,Asian Restaurant
KAMPONG MELAYU MAJEDEE II,JOHOR BAHRU,JOHOR,1.5142906169130783,103.74589362560877,1518,4d40ff96255d8cfa77d66b05,滋味馆,1.5140607771711772,103.74026708813447,626,4bf58dd8d48988d142941735,Asian Restaurant
KAMPONG MELAYU MAJEDEE I,JOHOR BAHRU,JOHOR,1.5201873826795125,103.75342620952568,3113,4e171ffc1f6eb653a5ece22c,D'wanna Seafood,1.5282139288723258,103.75577080518462,930,4bf58dd8d48988d142941735,Asian Restaurant
KAMPONG MELAYU MAJEDEE I,JOHOR BAHRU,JOHOR,1.5201873826795125,103.75342620952568,3113,4d592ccb3281b1f7d2f9b72f,73ClubHse,1.5143646964919966,103.74873224008404,832,4bf58dd8d48988d142941735,Asian Restaurant
BANDAR MASAI TENGAH,PASIR GUDANG,JOHOR,1.4900846780000283,103.88356406900006,5341,4d01b2b418ff8cfa986ac057,Pondok Minang Mirza Nasi Padang,1.4871770654663587,103.88485239708052,354,4bf58dd8d48988d142941735,Asian Restaurant
BANDAR MASAI TENGAH,PASIR GUDANG,JOHOR,1.4900846780000283,103.88356406900006,5341,57e09c80498ee7f1733ff4c9,Nasi Kak Wok Pasir Gudang (Kedai Baru),1.4837413395827954,103.88857842928594,899,4bf58dd8d48988d142941735,Asian Restaurant
BANDAR MASAI TENGAH,PASIR GUDANG,JOHOR,1.4900846780000283,103.88356406900006,5341,507421c5e4b0421019b3eba5,Nasi Lemak Ayam Besar Masai,1.4874120000000002,103.881915,349,4bf58dd8d48988d142941735,Asian Restaurant
BANDAR MASAI TENGAH,PASIR GUDANG,JOHOR,1.4900846780000283,103.88356406900006,5341,556f3096498e5cf798e12ede,Nasi Lemak Kucing,1.4873958479998226,103.88187174237056,353,4bf58dd8d48988d142941735,Asian Restaurant
BANDAR MASAI UTARA,PASIR GUDANG,JOHOR,1.4931000950952704,103.88252047609528,396,4f54e384e4b07c31b6187a19,Bucida Garden,1.4944624859241196,103.87519958063368,828,4bf58dd8d48988d142941735,Asian Restaurant
BANDAR MASAI UTARA,PASIR GUDANG,JOHOR,1.4931000950952704,103.88252047609528,396,4c779e6e923ba1439e8067e6,Nasi Lemak Anggerik,1.4931402975914807,103.8735418936569,999,4bf58dd8d48988d142941735,Asian Restaurant
BANDAR MASAI UTARA,PASIR GUDANG,JOHOR,1.4931000950952704,103.88252047609528,396,4e3b0440d22d4aca8795e613,RSBP Tomyam & Seafood,1.494130781022805,103.87442258431598,908,4bf58dd8d48988d142941735,Asian Restaurant
PASIR GUDANG,PASIR GUDANG,JOHOR,1.4786042466316172,103.90389117500006,6974,4c96e6786b35a1432aee31dc,Lan Coffee House,1.4728054848438836,103.89734578763789,973,4bf58dd8d48988d142941735,Asian Restaurant
PASIR GUDANG,PASIR GUDANG,JOHOR,1.4786042466316172,103.90389117500006,6974,4c37fd1618e72d7f1bb117f5,Mee Bandung Udang Tanjung Langsat,1.4726441195750544,103.90312464938835,668,4bf58dd8d48988d142941735,Asian Restaurant
PASIR GUDANG,PASIR GUDANG,JOHOR,1.4786042466316172,103.90389117500006,6974,4cf193fce9425481b3376bc5,Restoran Hj. Abdul Rahman,1.4726942815090185,103.89726833367827,987,4bf58dd8d48988d142941735,Asian Restaurant
RUMAH PANGSA PKENJ,PASIR GUDANG,JOHOR,1.4586595376406633,103.90984074500004,3698,5148ae06e4b0fc457b0a4928,Restoran Nasi Kandar Aldeen,1.4541922774986584,103.90850543104528,519,4bf58dd8d48988d142941735,Asian Restaurant
RUMAH PANGSA PKENJ,PASIR GUDANG,JOHOR,1.4586595376406633,103.90984074500004,3698,513b2d12e4b01b2f6aeb45fa,Seri Timur Seafood,1.459683,103.916841,787,4bf58dd8d48988d142941735,Asian Restaurant
JOHOR JAYA TIMOR,PASIR GUDANG,JOHOR,1.5361541337333675,103.81055026980007,3461,4cc7a6f07be65481ae842923,食字路口 Taiwanese Restaurant,1.5405760220832854,103.80342055867888,933,4bf58dd8d48988d142941735,Asian Restaurant
JOHOR JAYA TIMOR,PASIR GUDANG,JOHOR,1.5361541337333675,103.81055026980007,3461,512ccbf3e4b062caa9856d1b,Restaurant A Wonderful 旺得富,1.5395971255134808,103.80558891313805,672,4bf58dd8d48988d142941735,Asian Restaurant
JOHOR JAYA TIMOR,PASIR GUDANG,JOHOR,1.5361541337333675,103.81055026980007,3461,562c3f39498eb208267452cb,Let's Eat 为食坊,1.5395557607516122,103.80449201485918,773,4bf58dd8d48988d142941735,Asian Restaurant
JOHOR JAYA TIMOR,PASIR GUDANG,JOHOR,1.5361541337333675,103.81055026980007,3461,4cb1197adb32f04da3c8c54d,Restoran Gui Yuan 桂苑港式點心茶樓,1.5400992855945004,103.80525942087681,734,4bf58dd8d48988d142941735,Asian Restaurant
JOHOR JAYA TIMOR,PASIR GUDANG,JOHOR,1.5361541337333675,103.81055026980007,3461,4d91c6ae9d0f721ee9481d73,Restoran Tomyam Bayu,1.53446,103.81133,207,4bf58dd8d48988d142941735,Asian Restaurant
JOHOR JAYA TIMOR,PASIR GUDANG,JOHOR,1.5361541337333675,103.81055026980007,3461,4f160643e4b03f4c0445d43b,Restoran Seroja Impian,1.5324454124540896,103.81268000349344,476,4bf58dd8d48988d142941735,Asian Restaurant
JOHOR JAYA TENGAH,PASIR GUDANG,JOHOR,1.5436634178919255,103.80936186254058,2282,4cfafa06c6cca35d41d08932,Restoran Kakalok 家家樂香港粥 Hong Kong Porridge,1.5417874002526173,103.80322913652556,713,4bf58dd8d48988d142941735,Asian Restaurant
JOHOR JAYA TENGAH,PASIR GUDANG,JOHOR,1.5436634178919255,103.80936186254058,2282,542e14de498e412bc36e6977,廣记廣记云云吞面,1.542837,103.800585,980,4bf58dd8d48988d142941735,Asian Restaurant
JOHOR JAYA TENGAH,PASIR GUDANG,JOHOR,1.5436634178919255,103.80936186254058,2282,4cdb7f79a1bba35d1a4295e5,Season's Cafe,1.5440720288249628,103.80109683621595,920,4bf58dd8d48988d142941735,Asian Restaurant
SENIBONG,PASIR GUDANG,JOHOR,1.4865354711166865,103.81409957688335,4015,52d3b075498e36abf5f2d55c,Corner Seafood & Asam Pedas Senibong,1.485982,103.813409,98,4bf58dd8d48988d142941735,Asian Restaurant
TERATAI,KULAI,JOHOR,1.5483715805000358,103.81628246070008,2108,52426a8e498edd051ae5d566,Restaurant 99,1.5541542391817167,103.81660817393437,644,4bf58dd8d48988d142941735,Asian Restaurant
JOHOR JAYA UTARA,PASIR GUDANG,JOHOR,1.5487259149000376,103.81175849400006,3425,4f850f8ce4b0cd08a44be7d6,Cafe  Sri Cahaya,1.5526482114236797,103.817581743902,781,4bf58dd8d48988d142941735,Asian Restaurant
JOHOR JAYA UTARA,PASIR GUDANG,JOHOR,1.5487259149000376,103.81175849400006,3425,57e0f11fcd10e2710b68cd26,Restoran Selera Seri Menanti,1.554672509530994,103.81588159145336,805,4bf58dd8d48988d142941735,Asian Restaurant
BANDAR PLENTONG UTARA,PASIR GUDANG,JOHOR,1.5286963303333652,103.81812122223342,572,52b8356e498edbe6f60db3ee,Restoran Mohamad Ali BFC,1.526057680834882,103.8244195721582,759,4bf58dd8d48988d142941735,Asian Restaurant
BANDAR PLENTONG SELATAN,PASIR GUDANG,JOHOR,1.5257896217895084,103.8195043034211,4325,4d8c3de0ac798cfa656e27e4,Ah Wha Eating House 亚华粿條,1.5206388965063466,103.82339708492931,718,4bf58dd8d48988d142941735,Asian Restaurant
BANDAR PLENTONG SELATAN,PASIR GUDANG,JOHOR,1.5257896217895084,103.8195043034211,4325,4dda60e12271c5d36d8077cb,Thai seafood,1.5210025175757913,103.8231464470435,669,4bf58dd8d48988d142941735,Asian Restaurant
TANJONG LANGSAT,TEBRAU,JOHOR,1.4674007437329455,103.99979710909322,477,51663d71e4b02cc1724bc6d2,brayani kukus tg langsat,1.4659727401462253,104.00317363056406,407,4bf58dd8d48988d142941735,Asian Restaurant
CAHAYA MASAI,TEBRAU,JOHOR,1.5118470245000333,103.92709197926571,1421,553100a6498ee038ee555933,Hijrah Corner Seafood,1.515514711629626,103.922802344422,628,4bf58dd8d48988d142941735,Asian Restaurant
TAMAN PASIR PUTEH,TEBRAU,JOHOR,1.4715676662716393,103.93277491916052,3291,5631baf3498ec5b70f00b1d8,怡来茶餐室 Restaurant Y&L Pasir Gudang,1.4742340809268455,103.93132229093416,337,4bf58dd8d48988d142941735,Asian Restaurant
TAMAN PASIR PUTEH,TEBRAU,JOHOR,1.4715676662716393,103.93277491916052,3291,50fa9c31e4b02c5df68c911b,Seluang Seafood Corner,1.4657245068749345,103.9335260066999,655,4bf58dd8d48988d142941735,Asian Restaurant
TAMAN PASIR PUTEH,TEBRAU,JOHOR,1.4715676662716393,103.93277491916052,3291,514e8b2be4b08b3090ae5c3b,Cendol Malaya,1.477698950548895,103.93361098359352,688,4bf58dd8d48988d142941735,Asian Restaurant
PEKAN PANDAN,TEBRAU,JOHOR,1.5287421140000266,103.76717783680648,2707,4d4559824e5d37044b39f693,Wan Dee Seafood,1.5326382259445,103.76397046823841,561,4bf58dd8d48988d142941735,Asian Restaurant
BUKIT MUTIARA,TEBRAU,JOHOR,1.55361971139084,103.7145949104368,1315,4de71913e4cd87869760ecf6,Restoran Selera Molek,1.5463533044286737,103.7121735668244,852,4bf58dd8d48988d142941735,Asian Restaurant
SRI PELANGI,JOHOR BAHRU,JOHOR,1.4770330782631846,103.77338801670182,3579,4d4a9d2f5129a35dc55645ac,Restoran Wah Yew 华友 (财) 小食馆,1.481797220100528,103.77402560165613,535,4bf58dd8d48988d142941735,Asian Restaurant
SRI PELANGI,JOHOR BAHRU,JOHOR,1.4770330782631846,103.77338801670182,3579,4cf0b9718333224b0d21068e,Swee Ang Restaurant 瑞安炖汤,1.4843469277358554,103.77517371562573,838,4bf58dd8d48988d142941735,Asian Restaurant
SRI PELANGI,JOHOR BAHRU,JOHOR,1.4770330782631846,103.77338801670182,3579,4e8bda43b803540e782d3394,Tai Hong Kopitiam 大丰擂茶,1.4833944943923716,103.77526673512787,738,4bf58dd8d48988d142941735,Asian Restaurant
SRI PELANGI,JOHOR BAHRU,JOHOR,1.4770330782631846,103.77338801670182,3579,54ab8230498e6c2f6dc0b6c1,阿顺祖传传咖咖喱鱼头专卖店,1.482724,103.775305,668,4bf58dd8d48988d142941735,Asian Restaurant
MOUNT AUSTIN,TEBRAU,JOHOR,1.5556473972237104,103.77901471350006,2477,567fc83c498ef1c0417a8cd6,Grandma Kitchen 外婆家乡小菜,1.5593326074881881,103.77338712707753,748,4bf58dd8d48988d142941735,Asian Restaurant
MOUNT AUSTIN,TEBRAU,JOHOR,1.5556473972237104,103.77901471350006,2477,5077b0d0e4b08aa6bd3a9484,可記經濟飯店,1.5604603924188147,103.78047685530694,559,4bf58dd8d48988d142941735,Asian Restaurant
MOUNT AUSTIN,TEBRAU,JOHOR,1.5556473972237104,103.77901471350006,2477,546e91c7498e94529d166dc2,Tea Garden 古文茶,1.5640479081607688,103.77856570600599,936,4bf58dd8d48988d142941735,Asian Restaurant
PANDAN,PASIR GUDANG,JOHOR,1.520904992243265,103.78082978644146,3643,4d15c83b8312236a811e54ba,好好火锅 Ho Ho Steamboat,1.5211115250989342,103.78451492397579,410,4bf58dd8d48988d145941735,Chinese Restaurant
MOUNT AUSTIN,TEBRAU,JOHOR,1.5556473972237104,103.77901471350006,2477,575f8f17498e22fa260b6ce3,Secret Ingredients Chicken Pot 秘制鸡公煲,1.5594358,103.773415,752,4bf58dd8d48988d142941735,Asian Restaurant
MOUNT AUSTIN,TEBRAU,JOHOR,1.5556473972237104,103.77901471350006,2477,59464ef4a4236221ad81d68c,肥肥蟹,1.562322,103.776549,792,4bf58dd8d48988d142941735,Asian Restaurant
JAYA MAS,GELANG PATAH,JOHOR,1.4953810260000309,103.65325757930006,2451,4d1dc35fd7b0b1f70d32fd9e,Restoran Tapino 乐乐火锅,1.4930913452928771,103.6579539812912,581,4bf58dd8d48988d145941735,Chinese Restaurant
BANDAR ULU TIRAM UTARA,TEBRAU,JOHOR,1.6024764858333629,103.82084615441671,1449,4cfddfe5c51fa1cdba70f32b,Restoran Mohamed Ali,1.5987300796332875,103.82188200186852,432,4bf58dd8d48988d142941735,Asian Restaurant
BANDAR ULU TIRAM UTARA,TEBRAU,JOHOR,1.6024764858333629,103.82084615441671,1449,4d33e03b6c7c721ebe5dbd56,SDS Cake House & Cafeteria,1.5988985685943782,103.8215639360286,406,4bf58dd8d48988d142941735,Asian Restaurant
BANDAR ULU TIRAM UTARA,TEBRAU,JOHOR,1.6024764858333629,103.82084615441671,1449,544c989e498eefae2e649a30,Am nasi ayam atas bus stand,1.598057,103.822425,522,4bf58dd8d48988d142941735,Asian Restaurant
BANDAR ULU TIRAM UTARA,TEBRAU,JOHOR,1.6024764858333629,103.82084615441671,1449,4fec7f10e4b0f47c7056fd8f,Jogja Bakso,1.5937540333535538,103.82038208006078,972,4bf58dd8d48988d142941735,Asian Restaurant
BANDAR ULU TIRAM SELATAN,TEBRAU,JOHOR,1.597192697588258,103.82195573376478,2419,50939a50e4b0578aada1bdc2,JJ Bakso Ulu Tiram,1.5986333722916164,103.82238743315615,167,4bf58dd8d48988d142941735,Asian Restaurant
BANDAR ULU TIRAM BARAT,TEBRAU,JOHOR,1.6023110782000338,103.81201217550007,2320,4d319fb75c2db60c78d5b96c,Restoran Ceria Selalu,1.5984772726230505,103.80853781290723,575,4bf58dd8d48988d142941735,Asian Restaurant
PELANGI,JOHOR BAHRU,JOHOR,1.4822781127600302,103.77536296224005,2445,4cd5aafc7da9a35d051aebb9,阿标,1.4867810858637769,103.7694946472333,823,4bf58dd8d48988d142941735,Asian Restaurant
SETANGGI,JOHOR BAHRU,JOHOR,1.5037698112963254,103.77067555829632,2516,5d73850830a1990008ea11f1,Nam Heong Southkey Outlets,1.5007868,103.77715,793,4bf58dd8d48988d142941735,Asian Restaurant
DESA JAYA,TEBRAU,JOHOR,1.558184585894757,103.8046281886316,2746,4c947ce0f7cfa1cd5b5cb415,The Chicken Rice Shop,1.5573182910818948,103.7959837231768,966,4bf58dd8d48988d142941735,Asian Restaurant
TAMAN SIANTAN,PULAI,JOHOR,1.5123213960000306,103.69837172215007,2725,4dc7aa431f6ef43b8a4a827b,Guang Hui Seafood,1.511481926656979,103.69236037915961,675,4bf58dd8d48988d142941735,Asian Restaurant
PERUMAHAN UDA,JOHOR BAHRU,JOHOR,1.4989877118333697,103.71551247655563,4845,4cc958eabfe1f04d79330d75,Budget Corner,1.5018778006334366,103.71433593457128,347,4bf58dd8d48988d142941735,Asian Restaurant
BANDAR BARU UDA,JOHOR BAHRU,JOHOR,1.4945375310625428,103.70942379118755,2837,4f851183e4b0efa75551a562,Warung Bakso Safirah,1.4965152178047827,103.7025002336392,801,4bf58dd8d48988d142941735,Asian Restaurant
KAMPONG PAHANG,PULAI,JOHOR,1.4571454692174164,103.76110996060874,782,507bc59ee4b04c2b98813079,Dapur Jendela,1.4564042781515416,103.76338708559055,266,4bf58dd8d48988d142941735,Asian Restaurant
HANG TUAH,GELANG PATAH,JOHOR,1.529357885387136,103.66157833422585,5327,4d5beb70fb186dcb276ff99a,Restoran Da Jia Lai 大家来,1.5213154733826568,103.65939180895418,927,4bf58dd8d48988d142941735,Asian Restaurant
HANG TUAH,GELANG PATAH,JOHOR,1.529357885387136,103.66157833422585,5327,4ff3c9fde4b0cc077c8bf0a8,Restoran Savage 山番王叻沙,1.5213438298305286,103.66351496319405,917,4bf58dd8d48988d142941735,Asian Restaurant
PERMAS 2,PASIR GUDANG,JOHOR,1.5112294350540778,103.82371746027029,2713,4d6cae40cb0eb1f74773a1a0,Giant Caterers,1.5123264504506382,103.8284612985657,541,4bf58dd8d48988d142941735,Asian Restaurant
PERMAS 2,PASIR GUDANG,JOHOR,1.5112294350540778,103.82371746027029,2713,4fa7a9b0e4b09d4d4724987b,Restoran Awe Kelate,1.5170304685917777,103.82112529005586,707,4bf58dd8d48988d142941735,Asian Restaurant
PERMAS 2,PASIR GUDANG,JOHOR,1.5112294350540778,103.82371746027029,2713,4e806310b803e97b5aa38250,Honbin Seadood Restaurant,1.517607,103.821016,770,4bf58dd8d48988d142941735,Asian Restaurant
