Town_Neighborhood,District,State,Latitude,Longitude,Number_of_Residents,Venue_ID,Venue_Name,Venue_Lat,Venue_Lon,Venue_Distance,Venue_Cat_ID,Venue_Category,Clus_Db
BANDAR ULU TIRAM TENGAH,TEBRAU,JOHOR,1.5999109782000265,103.81756215260005,877,4cfddfe5c51fa1cdba70f32b,Restoran Mohamed Ali,1.5987300796332875,103.82188200186852,498.0,4bf58dd8d48988d142941735,Asian Restaurant,4
BANDAR ULU TIRAM TENGAH,TEBRAU,JOHOR,1.5999109782000265,103.81756215260005,877,4d33e03b6c7c721ebe5dbd56,SDS Cake House & Cafeteria,1.5988985685943782,103.8215639360286,459.0,4bf58dd8d48988d142941735,Asian Restaurant,4
BANDAR ULU TIRAM TENGAH,TEBRAU,JOHOR,1.5999109782000265,103.81756215260005,877,544c989e498eefae2e649a30,Am nasi ayam atas bus stand,1.598057,103.822425,579.0,4bf58dd8d48988d142941735,Asian Restaurant,4
BANDAR ULU TIRAM TENGAH,TEBRAU,JOHOR,1.5999109782000265,103.81756215260005,877,4fec7f10e4b0f47c7056fd8f,Jogja Bakso,1.5937540333535538,103.82038208006078,753.0,4bf58dd8d48988d142941735,Asian Restaurant,4
BANDAR ULU TIRAM UTARA,TEBRAU,JOHOR,1.6024764858333629,103.82084615441671,1449,4cfddfe5c51fa1cdba70f32b,Restoran Mohamed Ali,1.5987300796332875,103.82188200186852,432.0,4bf58dd8d48988d142941735,Asian Restaurant,4
BANDAR ULU TIRAM UTARA,TEBRAU,JOHOR,1.6024764858333629,103.82084615441671,1449,4d33e03b6c7c721ebe5dbd56,SDS Cake House & Cafeteria,1.5988985685943782,103.8215639360286,406.0,4bf58dd8d48988d142941735,Asian Restaurant,4
BANDAR ULU TIRAM UTARA,TEBRAU,JOHOR,1.6024764858333629,103.82084615441671,1449,544c989e498eefae2e649a30,Am nasi ayam atas bus stand,1.598057,103.822425,522.0,4bf58dd8d48988d142941735,Asian Restaurant,4
BANDAR ULU TIRAM UTARA,TEBRAU,JOHOR,1.6024764858333629,103.82084615441671,1449,4fec7f10e4b0f47c7056fd8f,Jogja Bakso,1.5937540333535538,103.82038208006078,972.0,4bf58dd8d48988d142941735,Asian Restaurant,4
BELANTIK,PASIR GUDANG,JOHOR,1.5145559342381314,103.76600335328578,2507,51ca8ad7498ea4c8a3b5c7f9,Mee Celup Majidee,1.508839,103.767395,654.0,4bf58dd8d48988d142941735,Asian Restaurant,0
BELANTIK,PASIR GUDANG,JOHOR,1.5145559342381314,103.76600335328578,2507,4cd54075dfb4a1cd48df575c,Yong Taufu Awang Kg Melayu,1.5147968385695605,103.75746030587077,951.0,4bf58dd8d48988d142941735,Asian Restaurant,0
BELANTIK,PASIR GUDANG,JOHOR,1.5145559342381314,103.76600335328578,2507,4d0cb4e0257d6dcb8f359767,warong pak arip,1.5074637108269135,103.7708639610952,957.0,4bf58dd8d48988d142941735,Asian Restaurant,0
BELIBIS PERLING,PULAI,JOHOR,1.4856518522473434,103.6789377230861,3627,4dd246621838a75196569cab,Sin Chen Restaurant 新城小食馆,1.4825981552966516,103.68089624971815,403.0,4bf58dd8d48988d145941735,Chinese Restaurant,3
BELIBIS PERLING,PULAI,JOHOR,1.4856518522473434,103.6789377230861,3627,545708ee498ed7a6b8ece479,Kang Bee Hong 慷美峰烧腊鸡饭小厨,1.482108208403892,103.68552667586744,832.0,4bf58dd8d48988d145941735,Chinese Restaurant,3
BELIBIS PERLING,PULAI,JOHOR,1.4856518522473434,103.6789377230861,3627,4d38f1a4bb0d721e190d59e3,Restoran Tasixi 大四喜香港点心茶楼,1.4937377912956735,103.67938979337515,901.0,4bf58dd8d48988d1f5931735,Dim Sum Restaurant,3
BELIBIS PERLING,PULAI,JOHOR,1.4856518522473434,103.6789377230861,3627,55db0644498e5a9fc846c6b2,Cheezymeltz Perling,1.4883373275708662,103.6868344332018,928.0,4bf58dd8d48988d142941735,Asian Restaurant,3
BELIBIS PERLING,PULAI,JOHOR,1.4856518522473434,103.6789377230861,3627,4def44d2e4cdcd6c3f251d2e,Restoran Liang Chen,1.4939115191756045,103.67867025741889,919.0,4bf58dd8d48988d145941735,Chinese Restaurant,3
BELIBIS PERLING,PULAI,JOHOR,1.4856518522473434,103.6789377230861,3627,510d086ce4b0ab889ad8e5f1,D'Qaseh Seafood,1.4799701727956271,103.6832630981791,794.0,4bf58dd8d48988d142941735,Asian Restaurant,3
BELIBIS PERLING,PULAI,JOHOR,1.4856518522473434,103.6789377230861,3627,4d89e9837139b1f78bb3bed4,Tong Yuen 东圆咖啡餐室,1.4823152639470478,103.6809624114828,434.0,4bf58dd8d48988d142941735,Asian Restaurant,3
BELIBIS PERLING,PULAI,JOHOR,1.4856518522473434,103.6789377230861,3627,4c5125c09a2d76b09f3262db,Restoran Leong Seng Huat 两成发茶餐室,1.4834333188020403,103.68055393919168,305.0,4bf58dd8d48988d145941735,Chinese Restaurant,3
BELIBIS PERLING,PULAI,JOHOR,1.4856518522473434,103.6789377230861,3627,4cff596dffcea1433dc92691,Kedai Makanan Yenn Sang 新源香美食中心,1.4810937454994688,103.68469057377405,816.0,4bf58dd8d48988d142941735,Asian Restaurant,3
BELIBIS PERLING,PULAI,JOHOR,1.4856518522473434,103.6789377230861,3627,4d873d86f1e56ea8d8c9ab8a,顺利苦瓜汤,1.4809395898032294,103.68268244900123,669.0,4bf58dd8d48988d145941735,Chinese Restaurant,3
BELIBIS PERLING,PULAI,JOHOR,1.4856518522473434,103.6789377230861,3627,4dce7cc27d8b975f18cf02fb,Restoran Perling Soon Lee,1.4811142846002898,103.6825718832005,647.0,4bf58dd8d48988d145941735,Chinese Restaurant,3
BERTAM DELIMA,TEBRAU,JOHOR,1.5344003746989496,103.77346187690328,1515,503af4efe4b0ee7faf9ade58,Warung Depan Nestronics,1.5398497581481934,103.77395629882812,609.0,4bf58dd8d48988d142941735,Asian Restaurant,0
BUKIT CHAGAR,JOHOR BAHRU,JOHOR,1.4694537718000371,103.76328550050005,2358,5de20e1ebc72980008353138,Kedai Makan Nasi Ayam KEE CHUP,1.4613639999999999,103.76110200000001,932.0,4bf58dd8d48988d142941735,Asian Restaurant,0
BUKIT CHAGAR,JOHOR BAHRU,JOHOR,1.4694537718000371,103.76328550050005,2358,4d0185d794c5b1f7fc6a52de,Warong Teh Sarbat Asli,1.4711521320817835,103.75613947652764,817.0,4bf58dd8d48988d142941735,Asian Restaurant,0
BUKIT CHAGAR,JOHOR BAHRU,JOHOR,1.4694537718000371,103.76328550050005,2358,4c233fbe13c00f4778ac88de,Kai Xuan Chinese Restaurant 凯旋,1.4606238384945105,103.76222897606407,989.0,4bf58dd8d48988d145941735,Chinese Restaurant,0
BUKIT CHAGAR,JOHOR BAHRU,JOHOR,1.4694537718000371,103.76328550050005,2358,5409ea42498e0b95e1389c0e,Nasi Lemak Simple,1.4779983621944888,103.762831176915,952.0,4bf58dd8d48988d142941735,Asian Restaurant,0
BUKIT CHAGAR,JOHOR BAHRU,JOHOR,1.4694537718000371,103.76328550050005,2358,4d6ccae0cb0eb1f7b2aea2a0,Restoran Makanan Bawean,1.477848,103.76131,959.0,4bf58dd8d48988d142941735,Asian Restaurant,0
BUKIT INDAH,PULAI,JOHOR,1.4840931096712695,103.64868473746584,5483,4da56bc0cda1c55f75557be0,Restoran Pearls Park 珍珠坊美食阁,1.4836679459104598,103.6475735928739,132.0,4bf58dd8d48988d145941735,Chinese Restaurant,3
BUKIT INDAH,PULAI,JOHOR,1.4840931096712695,103.64868473746584,5483,4f6591a5e4b0aa8f681fe517,Hong Kong Street Restaurant 尖沙咀港式烧腊茶餐厅,1.4769481376544291,103.65067383493748,825.0,4bf58dd8d48988d145941735,Chinese Restaurant,3
BUKIT INDAH,PULAI,JOHOR,1.4840931096712695,103.64868473746584,5483,4dfa9bdfc65b729732b1d481,Restoran Wen Loy 古来云来包点,1.4790587732976548,103.6493005851428,564.0,4bf58dd8d48988d1f5931735,Dim Sum Restaurant,3
BUKIT INDAH,PULAI,JOHOR,1.4840931096712695,103.64868473746584,5483,4df558affa76abc3d87352ff,同心圆港式点心,1.4767721048504088,103.6503550767606,835.0,4bf58dd8d48988d1f5931735,Dim Sum Restaurant,3
BUKIT INDAH,PULAI,JOHOR,1.4840931096712695,103.64868473746584,5483,54520ef7498ef875452172f0,DRAGON-i 龙的传人,1.48080508958797,103.65615720837141,908.0,4bf58dd8d48988d145941735,Chinese Restaurant,3
BUKIT INDAH,PULAI,JOHOR,1.4840931096712695,103.64868473746584,5483,4e8fd5dd5c5c4562efc2e115,Tea Garden,1.4813152967935188,103.65624955370424,896.0,4bf58dd8d48988d142941735,Asian Restaurant,3
BUKIT INDAH,PULAI,JOHOR,1.4840931096712695,103.64868473746584,5483,4f978cf1e4b053c174e71c5d,Zen Taiwanese Restaurant,1.4812005199937406,103.65630753048731,907.0,4bf58dd8d48988d142941735,Asian Restaurant,3
BUKIT INDAH,PULAI,JOHOR,1.4840931096712695,103.64868473746584,5483,4d553924fb65236ae5c4f6b3,女仆餐厅,1.4773180000000001,103.650697,786.0,4bf58dd8d48988d142941735,Asian Restaurant,3
BUKIT KEMPAS,PULAI,JOHOR,1.5362919892222573,103.68965066113894,3440,4f099702e4b0ca3a5d6dbe40,63咖哩鱼头海鲜茶餐室 Kedai Makanan Dan Minuman Enam Puluh Tiga,1.5409627495236724,103.68324103684276,882.0,4bf58dd8d48988d145941735,Chinese Restaurant,3
BUKIT KEMPAS,PULAI,JOHOR,1.5362919892222573,103.68965066113894,3440,558383c8498e6200ac6ef397,Evergreen 绿园,1.5433103000000001,103.686516,855.0,4bf58dd8d48988d145941735,Chinese Restaurant,3
BUKIT KEMPAS,PULAI,JOHOR,1.5362919892222573,103.68965066113894,3440,4c8e05dcad70a14308b8850f,黄记饭店,1.5413750643055733,103.68685619809956,645.0,4bf58dd8d48988d145941735,Chinese Restaurant,3
BUKIT KEMPAS,PULAI,JOHOR,1.5362919892222573,103.68965066113894,3440,4fe6f2ace4b0e91f09db25b0,Restoran You Kee 有记XO烧腊之家,1.5414417160766594,103.68695474726229,647.0,4bf58dd8d48988d145941735,Chinese Restaurant,3
BUKIT KEMPAS,PULAI,JOHOR,1.5362919892222573,103.68965066113894,3440,4d590efb1d4a8cfa5c5387ed,228 美食中心,1.533901689781189,103.69068962198648,290.0,4bf58dd8d48988d142941735,Asian Restaurant,3
BUKIT KEMPAS,PULAI,JOHOR,1.5362919892222573,103.68965066113894,3440,4ce74a488ef78cfa9d96929b,SDS Cake House & Cafeteria,1.529284044581875,103.69421688826395,931.0,4bf58dd8d48988d142941735,Asian Restaurant,3
BUKIT KEMPAS,PULAI,JOHOR,1.5362919892222573,103.68965066113894,3440,50ab1552e4b05be2da9e942a,Tea Garden,1.5435499273306694,103.68528385653995,942.0,4bf58dd8d48988d142941735,Asian Restaurant,3
BUKIT KEMPAS,PULAI,JOHOR,1.5362919892222573,103.68965066113894,3440,54ae7d95498ee8c2e08819cd,Restoran Uncle Pou Wok 補鑊佬菜館,1.5417056123440438,103.68738291524271,653.0,4bf58dd8d48988d145941735,Chinese Restaurant,3
BUKIT KEMPAS,PULAI,JOHOR,1.5362919892222573,103.68965066113894,3440,4c7341d30e23b1f7652b20dc,Dong Yuan Kitchen,1.540208832471513,103.68562814560323,624.0,4bf58dd8d48988d142941735,Asian Restaurant,3
BUKIT KEMPAS,PULAI,JOHOR,1.5362919892222573,103.68965066113894,3440,515ae96fe4b0e2ce0a4ed56e,Restoran Good All 大家好,1.5336023495125741,103.69095228423176,332.0,4bf58dd8d48988d142941735,Asian Restaurant,3
BUKIT KEMPAS,PULAI,JOHOR,1.5362919892222573,103.68965066113894,3440,4db8e6b56e818f67a9b3f70d,一鱼肉骨茶,1.541539,103.686908,659.0,4bf58dd8d48988d145941735,Chinese Restaurant,3
BUKIT KEMPAS,PULAI,JOHOR,1.5362919892222573,103.68965066113894,3440,50b43ffc498ece0fc16304ce,Chang Lai 常来手工面,1.5407657673134731,103.68357543204577,839.0,4bf58dd8d48988d142941735,Asian Restaurant,3
BUKIT MEWAH,PULAI,JOHOR,1.5187846440816488,103.68423692571432,3821,515672d3e4b0008681f758d1,Mr. Noh Otak-otak JB,1.5129927710722892,103.68574761194542,666.0,4bf58dd8d48988d142941735,Asian Restaurant,3
BUKIT MEWAH,PULAI,JOHOR,1.5187846440816488,103.68423692571432,3821,53ddd4c0498ef53400de652d,Restoran Yeoh's Klang Bak Kut Teh 杨氏肉骨茶,1.5206413979086266,103.67932564513791,584.0,4bf58dd8d48988d145941735,Chinese Restaurant,3
BUKIT MEWAH,PULAI,JOHOR,1.5187846440816488,103.68423692571432,3821,537586bf11d20b26da92c1d0,Food Habit 食惯,1.5196691394844388,103.67891764231291,600.0,4bf58dd8d48988d142941735,Asian Restaurant,3
BUKIT MEWAH,PULAI,JOHOR,1.5187846440816488,103.68423692571432,3821,51392c9de4b0bcfbb07d9f05,MCC Makan Sutra,1.519065628946709,103.69105958233452,759.0,4bf58dd8d48988d142941735,Asian Restaurant,3
BUKIT MEWAH,PULAI,JOHOR,1.5187846440816488,103.68423692571432,3821,4fec3f97e4b0e53ef2375880,Ing Kee 荣记茶餐室,1.5134099563200425,103.68936324722044,826.0,4bf58dd8d48988d145941735,Chinese Restaurant,3
BUKIT MUTIARA,TEBRAU,JOHOR,1.55361971139084,103.7145949104368,1315,520efda311d2f0da3ec57aa5,Tea Garden,1.5484975753114447,103.71644233403023,606.0,4bf58dd8d48988d145941735,Chinese Restaurant,-1
BUKIT MUTIARA,TEBRAU,JOHOR,1.55361971139084,103.7145949104368,1315,4de71913e4cd87869760ecf6,Restoran Selera Molek,1.5463533044286737,103.7121735668244,852.0,4bf58dd8d48988d142941735,Asian Restaurant,3
BUKIT SENYUM,JOHOR BAHRU,JOHOR,1.4743984555000331,103.76450345871059,2582,4d0185d794c5b1f7fc6a52de,Warong Teh Sarbat Asli,1.4711521320817835,103.75613947652764,998.0,4bf58dd8d48988d142941735,Asian Restaurant,0
BUKIT SENYUM,JOHOR BAHRU,JOHOR,1.4743984555000331,103.76450345871059,2582,55dbef89498e76aa79e2c2b0,Bar Wang Rice 霸王饭,1.4806724381750505,103.76486775880122,699.0,4bf58dd8d48988d145941735,Chinese Restaurant,0
BUKIT SENYUM,JOHOR BAHRU,JOHOR,1.4743984555000331,103.76450345871059,2582,5409ea42498e0b95e1389c0e,Nasi Lemak Simple,1.4779983621944888,103.762831176915,441.0,4bf58dd8d48988d142941735,Asian Restaurant,0
BUKIT SENYUM,JOHOR BAHRU,JOHOR,1.4743984555000331,103.76450345871059,2582,4f028f2c2c5b66f33ec92134,Bawah Jambatan Wadi Hana,1.4733199743217142,103.76146576945816,358.0,4bf58dd8d48988d142941735,Asian Restaurant,0
BUKIT SENYUM,JOHOR BAHRU,JOHOR,1.4743984555000331,103.76450345871059,2582,4d29558c888af04d8a98ceaf,Big Bowl  大碗魚肉麵粉粿,1.4807317778008433,103.76584998284888,720.0,4bf58dd8d48988d145941735,Chinese Restaurant,0
BUKIT SENYUM,JOHOR BAHRU,JOHOR,1.4743984555000331,103.76450345871059,2582,4d6ccae0cb0eb1f7b2aea2a0,Restoran Makanan Bawean,1.477848,103.76131,523.0,4bf58dd8d48988d142941735,Asian Restaurant,0
BUKIT SERENE,PULAI,JOHOR,1.4794000739756397,103.72946149831706,1577,4d173eff6d103704acb235bd,海滨海鲜楼,1.4747821883780488,103.72396443392894,799.0,4bf58dd8d48988d145941735,Chinese Restaurant,-1
BUKIT SERENE,PULAI,JOHOR,1.4794000739756397,103.72946149831706,1577,4d5d0528775f8cfa9fa8bce0,Asiana Penang & Western Cuisine,1.4734699306393524,103.72391977841362,903.0,4bf58dd8d48988d142941735,Asian Restaurant,-1
DESA JAYA,TEBRAU,JOHOR,1.558184585894757,103.8046281886316,2746,4fdad8d4e4b049d373083ee6,Awana Asian Kitchen,1.5613075045125762,103.80745608410689,468.0,4bf58dd8d48988d142941735,Asian Restaurant,0
DESA JAYA,TEBRAU,JOHOR,1.558184585894757,103.8046281886316,2746,584bebe6d439075d5518820e,Restoran Pekin KK 北京楼,1.5598813616886855,103.81140214196958,777.0,4bf58dd8d48988d145941735,Chinese Restaurant,0
DESA JAYA,TEBRAU,JOHOR,1.558184585894757,103.8046281886316,2746,5194d48e498eb341498af8ae,Wan Fu Restaurant 万福楼,1.5634877666860307,103.80099805013668,715.0,4bf58dd8d48988d145941735,Chinese Restaurant,0
DESA JAYA,TEBRAU,JOHOR,1.558184585894757,103.8046281886316,2746,4d5cae3b1ef2f04d7eb6f7cd,心圆美食坊,1.5561368788158407,103.80410594090924,235.0,4bf58dd8d48988d145941735,Chinese Restaurant,0
DESA JAYA,TEBRAU,JOHOR,1.558184585894757,103.8046281886316,2746,51a5f7f7498ea140767e90e3,Catfish King 泥鳅王肉骨茶,1.5625307434549252,103.80031323829235,681.0,4bf58dd8d48988d145941735,Chinese Restaurant,0
DESA JAYA,TEBRAU,JOHOR,1.558184585894757,103.8046281886316,2746,4d1d8296756e8cfad1245054,Indonesian Corner Fast Food,1.56174940920174,103.80693511822923,472.0,4bf58dd8d48988d142941735,Asian Restaurant,0
DESA JAYA,TEBRAU,JOHOR,1.558184585894757,103.8046281886316,2746,50ebc9c7e4b0000d015d92f7,Top Chef Restaurant 大团圆海鲜楼,1.5600399999999999,103.808183,446.0,4bf58dd8d48988d145941735,Chinese Restaurant,0
DESA JAYA,TEBRAU,JOHOR,1.558184585894757,103.8046281886316,2746,4c947ce0f7cfa1cd5b5cb415,The Chicken Rice Shop,1.5573182910818948,103.7959837231768,966.0,4bf58dd8d48988d142941735,Asian Restaurant,0
DESA MAJIDI,JOHOR BAHRU,JOHOR,1.5083250740750267,103.76886711942508,1420,51ca8ad7498ea4c8a3b5c7f9,Mee Celup Majidee,1.508839,103.767395,173.0,4bf58dd8d48988d142941735,Asian Restaurant,0
DESA MAJIDI,JOHOR BAHRU,JOHOR,1.5083250740750267,103.76886711942508,1420,4d0cb4e0257d6dcb8f359767,warong pak arip,1.5074637108269135,103.7708639610952,242.0,4bf58dd8d48988d142941735,Asian Restaurant,0
DESA MAJIDI,JOHOR BAHRU,JOHOR,1.5083250740750267,103.76886711942508,1420,4ca6133f44a8224b31afff3f,Mummy R,1.5052483521011322,103.76132436594662,906.0,4bf58dd8d48988d142941735,Asian Restaurant,0
DESA TEBRAU,TEBRAU,JOHOR,1.55602735161405,103.7935282482632,1806,4ccd120972106dcb6cb1a099,Soong Huat 顺发肉骨茶,1.5546514478944318,103.79534763723444,253.0,4bf58dd8d48988d145941735,Chinese Restaurant,0
DESA TEBRAU,TEBRAU,JOHOR,1.55602735161405,103.7935282482632,1806,4c540c0c479fc92838717792,Restoran Jing Seng 金城小食馆,1.563526612279883,103.79504276557104,851.0,4bf58dd8d48988d145941735,Chinese Restaurant,0
DESA TEBRAU,TEBRAU,JOHOR,1.55602735161405,103.7935282482632,1806,51922ec9498ecf8621267048,3327砂煲饭,1.5540019721686713,103.79096522938204,363.0,4bf58dd8d48988d145941735,Chinese Restaurant,0
DESA TEBRAU,TEBRAU,JOHOR,1.55602735161405,103.7935282482632,1806,4da187a90f578cfa8a0e8e18,Macau Express 澳门顺记茶餐厅,1.5490042657059178,103.79631985969016,841.0,4bf58dd8d48988d145941735,Chinese Restaurant,0
DESA TEBRAU,TEBRAU,JOHOR,1.55602735161405,103.7935282482632,1806,51e60ee8498ee81b4acc26d9,Sing Ting 新天面粉糕专卖店,1.5579705055162782,103.78866372558024,582.0,4bf58dd8d48988d142941735,Asian Restaurant,0
DESA TEBRAU,TEBRAU,JOHOR,1.55602735161405,103.7935282482632,1806,4d494f7bb480a1436a1022ec,Restoran Sayed,1.5557786907040196,103.79517577345185,185.0,4bf58dd8d48988d142941735,Asian Restaurant,0
DESA TEBRAU,TEBRAU,JOHOR,1.55602735161405,103.7935282482632,1806,4d7c4d5886cfa14315a3c7a0,Poh Kee Restaurant 葆记云吞面,1.5541027557649434,103.79608734287308,356.0,4bf58dd8d48988d145941735,Chinese Restaurant,0
DESA TEBRAU,TEBRAU,JOHOR,1.55602735161405,103.7935282482632,1806,5929972451950e1087010d9c,2.8美食阁,1.5533649999999999,103.78509,984.0,4bf58dd8d48988d142941735,Asian Restaurant,0
FLAT PERKASA 'A' TUTA,GELANG PATAH,JOHOR,1.5113398877727653,103.65144233422735,3421,4e081ad06284d9ee92d9a186,Choy Kee KL Ampang Yong Tau Foo 吉隆坡安邦娘酿豆腐,1.5108234219349306,103.65321722783337,205.0,4bf58dd8d48988d145941735,Chinese Restaurant,3
FLAT PERKASA 'A' TUTA,GELANG PATAH,JOHOR,1.5113398877727653,103.65144233422735,3421,4d3ae87fbf6d5481669ed1e1,Restoran Chee Hwa 聚华茶餐室,1.5095296601040158,103.65167896896706,203.0,4bf58dd8d48988d145941735,Chinese Restaurant,3
FLAT PERKASA 'A' TUTA,GELANG PATAH,JOHOR,1.5113398877727653,103.65144233422735,3421,4ffaad74e4b0956dd691e74e,順記鹵鴨飯粿條仔,1.513125,103.656749,623.0,4bf58dd8d48988d142941735,Asian Restaurant,3
FLAT PERKASA 'A' TUTA,GELANG PATAH,JOHOR,1.5113398877727653,103.65144233422735,3421,4d3d5f3d84d46ea898b4055d,Restoran You Kee 有记XO烧腊之家,1.5165829386062333,103.65394273777528,646.0,4bf58dd8d48988d142941735,Asian Restaurant,3
FLAT PERKASA 'A' TUTA,GELANG PATAH,JOHOR,1.5113398877727653,103.65144233422735,3421,52f8cc21498ee5ec893e35f2,Tampoi Laksa Shangrila 香格里拉,1.5166725579986688,103.65390803238633,653.0,4bf58dd8d48988d142941735,Asian Restaurant,3
FLAT PERKASA 'A' TUTA,GELANG PATAH,JOHOR,1.5113398877727653,103.65144233422735,3421,4dafc3c981548efb15b2970c,Restoran Jay Bee Garden (JB園砂煲咖哩魚頭),1.518552411496732,103.65196831603235,805.0,4bf58dd8d48988d145941735,Chinese Restaurant,3
FLAT PERKASA 'A' TUTA,GELANG PATAH,JOHOR,1.5113398877727653,103.65144233422735,3421,4d64abf989238cfa39d78f36,Kah Kah Loke 佳佳乐苦瓜汤,1.5173436924341768,103.65311320602235,693.0,4bf58dd8d48988d145941735,Chinese Restaurant,3
FLAT PERKASA 'A' TUTA,GELANG PATAH,JOHOR,1.5113398877727653,103.65144233422735,3421,4cd62ddc76ab721e9ae3716a,Restoran Sing Ting 新天面粉果专卖店,1.5132097375605902,103.65614462490484,563.0,4bf58dd8d48988d145941735,Chinese Restaurant,3
FLAT PERKASA 'A' TUTA,GELANG PATAH,JOHOR,1.5113398877727653,103.65144233422735,3421,53d620e7498e68b7712ae837,777Restoran海鲜美食中心,1.509594284967101,103.65050040528902,220.0,4bf58dd8d48988d142941735,Asian Restaurant,3
FLAT PERKASA 'A' TUTA,GELANG PATAH,JOHOR,1.5113398877727653,103.65144233422735,3421,4cf7829f1cfea093dd45e539,嘉賓冷氣酒家 Restoran Chia Ping,1.5191173221139065,103.65315239408409,886.0,4bf58dd8d48988d145941735,Chinese Restaurant,3
FLAT PERKASA 'A' TUTA,GELANG PATAH,JOHOR,1.5113398877727653,103.65144233422735,3421,4ccb81a7ba0a548150313759,创新果条汤,1.5196180000000001,103.65236815739289,927.0,4bf58dd8d48988d145941735,Chinese Restaurant,3
FLAT PERKASA 'A' TUTA,GELANG PATAH,JOHOR,1.5113398877727653,103.65144233422735,3421,4d4b615ab496b60c99b5c400,佳發點心專賣店,1.5198909999999999,103.651973,953.0,4bf58dd8d48988d1f5931735,Dim Sum Restaurant,3
FLAT PERKASA 'A' TUTA,GELANG PATAH,JOHOR,1.5113398877727653,103.65144233422735,3421,59046d3b9746172d9d03d130,Pin Xiang Ji 品香記小炒,1.5172860000000001,103.657691,960.0,4bf58dd8d48988d145941735,Chinese Restaurant,3
FLAT PERKASA 'A' TUTA,GELANG PATAH,JOHOR,1.5113398877727653,103.65144233422735,3421,4cde7ee194c3b60c38a565ea,Soon Soon 顺顺肉骨茶,1.517018,103.658312,991.0,4bf58dd8d48988d145941735,Chinese Restaurant,3
FLAT PERKASA 'B' TUTA,GELANG PATAH,JOHOR,1.50830680172731,103.65526739868187,3553,4e081ad06284d9ee92d9a186,Choy Kee KL Ampang Yong Tau Foo 吉隆坡安邦娘酿豆腐,1.5108234219349306,103.65321722783337,361.0,4bf58dd8d48988d145941735,Chinese Restaurant,3
FLAT PERKASA 'B' TUTA,GELANG PATAH,JOHOR,1.50830680172731,103.65526739868187,3553,4d3ae87fbf6d5481669ed1e1,Restoran Chee Hwa 聚华茶餐室,1.5095296601040158,103.65167896896706,421.0,4bf58dd8d48988d145941735,Chinese Restaurant,3
FLAT PERKASA 'B' TUTA,GELANG PATAH,JOHOR,1.50830680172731,103.65526739868187,3553,4ffaad74e4b0956dd691e74e,順記鹵鴨飯粿條仔,1.513125,103.656749,561.0,4bf58dd8d48988d142941735,Asian Restaurant,3
FLAT PERKASA 'B' TUTA,GELANG PATAH,JOHOR,1.50830680172731,103.65526739868187,3553,4d3d5f3d84d46ea898b4055d,Restoran You Kee 有记XO烧腊之家,1.5165829386062333,103.65394273777528,933.0,4bf58dd8d48988d142941735,Asian Restaurant,3
FLAT PERKASA 'B' TUTA,GELANG PATAH,JOHOR,1.50830680172731,103.65526739868187,3553,52f8cc21498ee5ec893e35f2,Tampoi Laksa Shangrila 香格里拉,1.5166725579986688,103.65390803238633,943.0,4bf58dd8d48988d142941735,Asian Restaurant,3
FLAT PERKASA 'B' TUTA,GELANG PATAH,JOHOR,1.50830680172731,103.65526739868187,3553,4cd62ddc76ab721e9ae3716a,Restoran Sing Ting 新天面粉果专卖店,1.5132097375605902,103.65614462490484,554.0,4bf58dd8d48988d145941735,Chinese Restaurant,3
FLAT PERKASA 'B' TUTA,GELANG PATAH,JOHOR,1.50830680172731,103.65526739868187,3553,53d620e7498e68b7712ae837,777Restoran海鲜美食中心,1.509594284967101,103.65050040528902,549.0,4bf58dd8d48988d142941735,Asian Restaurant,3
FLAT PERKASA 'B' TUTA,GELANG PATAH,JOHOR,1.50830680172731,103.65526739868187,3553,4d05aa7fc2e53704f3a4bf67,顺利苦瓜汤,1.500685,103.651597,941.0,4bf58dd8d48988d145941735,Chinese Restaurant,3
GELANG PATAH UTARA,GELANG PATAH,JOHOR,1.4631827298936482,103.58356237682982,5381,52590c8c11d2af3dfb3a2031,Restoran Dapur Merah,1.4604580803184526,103.58370872865991,303.0,4bf58dd8d48988d142941735,Asian Restaurant,-1
GELANG PATAH UTARA,GELANG PATAH,JOHOR,1.4631827298936482,103.58356237682982,5381,55801990498e0405d26c8a9b,福生家乡小厨,1.4585172340597656,103.58451337937271,530.0,52af3a7c3cf9994f4e043bed,Cantonese Restaurant,-1
GELANG PATAH UTARA,GELANG PATAH,JOHOR,1.4631827298936482,103.58356237682982,5381,5a741dbd840fc22ccf8f9fd6,Talip's Chicken Rice Restaurant,1.4717350033306047,103.5840814234561,953.0,4bf58dd8d48988d142941735,Asian Restaurant,-1
GELANG PATAH UTARA,GELANG PATAH,JOHOR,1.4631827298936482,103.58356237682982,5381,4f33cea5e4b0b5f6deea6f43,Roslee Tomyam Seafood,1.4574766014247384,103.58168694549698,668.0,4bf58dd8d48988d142941735,Asian Restaurant,-1
GELANG PATAH UTARA,GELANG PATAH,JOHOR,1.4631827298936482,103.58356237682982,5381,57872f06498e8b6578921a71,DC Café - Nasi Ayam Station,1.4707582000000001,103.584885,856.0,4bf58dd8d48988d142941735,Asian Restaurant,-1
HANG JEBAT,GELANG PATAH,JOHOR,1.516199804185227,103.65043523544449,5634,4d3d5f3d84d46ea898b4055d,Restoran You Kee 有记XO烧腊之家,1.5165829386062333,103.65394273777528,392.0,4bf58dd8d48988d142941735,Asian Restaurant,3
